Section676,Section798,Section715,Section835,Section714,Section719,Section718,Section3817,Section3934,Section3813,Section1235,Section3776,Section3778,Section791,Section3410,Section4586,Section394,Section3098,Section674,Section4186,Section397,Section4463,Section1230,Section700,Section3270,Section789,Section786,Section308,Section306,Section708,Section4634,Section3787,Section1401,Section781,Section3783,Section382,Section4473,Section3780,Section785,Section4233,Section540,Section783,Section975,Section852,Section698,Section732,Section737,Section738,Section4092,Section3836,Section3838,Section4129,Section1257,Section1132,Section4127,Section4126,Section3670,Section333,Section697,Section1250,Section730,Section695,Section970,Section3291,Section4141,Section1270,Section325,Section3847,Section3843,Section4139,Section4532,Section4135,Section4137,Section4016,Section3840,Section1421,Section322,Section4131,Section2350,Section4133,Section1281,Section754,Section999,Section758,Section4669,Section351,Section3695,Section4025,Section3175,Section4142,Section752,Section477,Section4145,Section349,Section1292,Section748,Section3748,Section3622,Section3985,Section3746,Section1842,Section583,Section740,Section584,Section1284,Section1285,Section778,Section379,Section775,Section776,Section779,Section537,Section1219,Section3915,Section4327,Section3757,Section4724,Section2782,Section1176,Section3750,Section4047,Section3753,Section4049,Section1212,Section652,Section2261,Section1172,Section2262,Section774,Section1294,Section4288,Section496,Section3353,Section2781,Section4166,Section768,Section3807,Section3806,Section3927,Section3644,Section4334,Section363,Section3367,Section367,Section760,Section640
70,63,42,78,94,89,29,11,7,11,94,11,11,36,14,10,17,86,20,20,66,23,29,35,20,28,94,54,8,91,27,11,19,25,11,40,18,9,42,40,29,69,21,63,13,27,22,49,20,20,11,10,94,38,22,11,18,29,33,5,32,12,48,19,11,94,94,20,20,9,19,11,20,94,11,20,10,20,16,17,12,94,89,94,14,22,20,20,39,19,69,56,19,13,16,19,15,29,38,20,24,33,40,12,36,13,33,20,16,77,54,31,15,20,25,8,20,94,39,11,28,10,16,61,67,8,19,17,11,14,20,94,19,41,20,72,11,11,94,20,19,20,8,94,61,19
70,63,72,80,29,70,94,11,20,11,94,11,11,36,20,13,18,87,20,20,94,22,22,48,19,21,94,54,94,52,11,11,24,40,10,40,4,11,39,94,26,54,16,64,6,36,94,54,20,19,11,6,25,35,22,11,20,29,36,5,45,16,47,17,6,61,94,20,20,11,20,9,20,94,11,19,20,14,2,16,8,42,75,67,86,38,20,20,46,11,94,95,20,20,20,21,5,26,38,10,26,38,27,6,36,13,37,14,11,81,23,21,35,7,92,8,19,94,36,11,28,11,13,59,94,5,48,7,44,24,19,40,16,31,20,62,11,11,94,19,20,20,7,94,56,19
70,17,94,44,30,84,12,11,20,11,94,10,11,36,20,6,20,91,20,20,50,24,36,31,19,21,94,54,94,91,11,8,21,24,10,40,13,11,30,20,25,72,26,64,13,90,23,49,17,20,11,11,31,34,22,11,19,30,40,4,25,19,63,19,6,35,94,19,19,11,19,9,20,37,11,20,20,19,24,20,28,44,46,56,32,18,19,19,43,22,63,84,20,13,21,94,5,29,38,17,42,56,31,14,36,94,53,19,11,77,67,25,10,20,33,9,19,94,43,11,12,11,13,21,94,7,56,18,44,46,19,32,18,41,19,50,10,11,94,20,20,20,7,94,46,19
78,94,94,42,14,86,94,11,8,11,82,11,11,27,15,20,20,22,18,20,60,33,33,29,20,19,74,35,94,121,12,11,18,33,11,24,57,11,45,15,94,28,24,64,7,92,25,54,20,19,8,11,8,33,22,11,19,29,33,7,52,16,41,20,5,94,94,20,20,11,11,10,20,94,11,20,20,20,7,19,15,44,73,93,86,7,20,20,63,13,57,70,20,11,32,21,8,31,38,10,22,34,29,16,36,13,61,20,16,83,94,32,24,20,66,8,19,94,38,8,28,10,19,69,68,9,52,16,10,29,20,28,20,25,19,60,11,11,94,19,15,20,16,94,95,18
94,94,50,70,94,80,21,11,9,11,94,11,11,36,20,20,20,80,20,20,94,28,57,55,19,20,94,54,8,91,13,11,94,94,11,40,4,11,94,94,29,77,26,64,13,90,94,54,20,20,11,11,20,35,22,11,20,94,94,5,42,19,92,17,5,94,94,20,20,11,20,11,20,94,11,20,9,20,7,19,7,39,34,83,86,17,20,20,35,20,94,76,20,20,89,18,14,94,38,14,25,40,40,10,36,11,55,17,11,47,60,24,28,20,94,8,20,94,25,11,28,11,19,63,94,12,23,19,44,94,19,28,5,20,20,55,12,11,94,19,20,20,7,94,62,19
70,14,94,71,25,66,29,11,20,11,74,11,11,36,14,20,19,82,20,17,94,23,41,38,20,21,94,54,94,94,11,6,20,31,9,30,13,9,40,62,35,94,21,94,9,71,22,54,20,19,8,11,28,30,22,11,20,27,33,6,12,14,94,18,11,58,94,18,18,11,19,11,20,94,10,20,20,20,24,19,9,94,40,94,86,11,20,20,62,18,94,70,20,12,15,94,20,87,38,20,28,54,21,11,36,94,69,16,11,51,94,26,31,11,61,8,20,94,37,11,23,11,19,16,98,14,15,20,11,15,20,28,13,44,20,54,10,11,94,19,16,20,7,94,68,20
74,64,43,75,28,65,17,11,6,11,94,11,11,36,20,20,20,88,20,20,94,26,57,46,20,21,75,12,94,92,13,11,21,94,9,40,57,11,23,60,21,74,23,55,12,14,19,49,19,20,8,11,34,39,22,11,19,29,94,5,53,17,59,19,6,45,94,20,20,11,20,9,20,70,11,19,20,20,3,19,9,44,89,64,86,3,20,20,30,19,56,89,20,11,13,7,14,27,38,20,25,35,13,10,36,13,40,20,28,74,54,16,37,13,73,10,19,94,14,9,22,11,19,67,94,15,25,20,44,23,18,31,16,44,20,58,10,14,94,19,20,20,28,94,39,19
94,94,61,43,29,39,33,11,8,11,94,10,11,36,20,20,20,87,20,20,94,22,70,54,20,21,94,54,94,55,11,11,24,94,9,40,22,11,94,94,19,59,11,63,12,20,94,35,20,20,11,11,25,12,22,11,20,29,31,5,94,20,39,19,11,48,94,16,20,11,19,9,20,89,10,20,20,18,12,19,9,44,51,55,86,16,20,18,25,20,25,64,20,16,25,21,14,33,38,14,22,50,40,10,36,11,48,16,28,86,24,21,41,20,95,8,20,94,23,11,18,11,15,64,94,94,62,11,44,46,20,31,16,39,20,39,12,11,94,20,20,20,28,94,26,20
70,94,25,31,28,52,29,10,4,11,68,11,9,36,15,6,20,94,20,20,94,35,7,94,19,28,94,54,8,47,27,11,17,38,11,40,57,11,42,57,25,66,16,63,11,92,23,45,11,20,8,11,28,31,22,11,20,29,51,6,26,20,19,14,7,48,94,19,20,11,20,7,20,81,9,20,11,12,5,20,5,42,47,54,30,11,20,20,21,20,21,78,20,16,15,19,5,43,38,11,21,44,29,7,36,13,40,10,14,84,46,23,2,19,31,9,20,94,33,11,6,4,12,63,99,13,11,20,11,37,20,29,15,42,19,20,12,11,94,19,20,20,7,94,41,20
71,67,19,70,94,47,28,11,10,11,29,11,11,13,14,7,20,88,20,19,68,35,5,46,20,20,94,54,8,40,13,8,26,27,12,28,6,11,48,30,26,62,18,64,14,92,20,49,20,20,11,11,25,16,22,11,20,30,33,2,33,17,15,18,5,51,94,19,14,11,20,11,20,26,9,20,10,18,11,20,11,94,80,94,86,12,20,19,45,19,56,94,20,12,34,19,13,28,38,11,23,37,40,8,36,11,25,20,13,93,34,10,6,15,48,8,20,94,40,11,9,10,13,54,94,12,55,20,10,31,20,94,8,14,20,55,12,11,94,20,20,20,17,94,37,20
73,94,94,38,25,93,94,11,7,11,94,11,11,36,20,6,19,17,20,20,94,30,94,12,19,18,94,54,8,59,12,11,22,22,11,23,9,11,39,16,41,71,24,64,13,91,94,54,20,20,8,11,37,32,22,11,20,29,52,5,44,19,35,19,8,43,94,18,20,11,20,8,20,63,10,15,20,19,12,20,9,29,62,41,86,8,20,20,28,16,63,93,20,14,94,20,14,96,38,18,21,39,24,12,36,11,94,12,17,94,85,25,9,20,94,8,19,94,33,11,28,9,7,57,25,9,63,19,44,39,15,21,15,10,20,57,11,11,94,17,19,20,10,94,89,20
72,94,69,74,36,82,29,11,9,11,79,11,11,27,20,10,20,79,20,20,94,32,33,57,19,21,29,54,94,94,14,11,36,30,12,23,21,11,43,61,34,94,25,65,7,79,22,54,15,20,8,11,29,35,22,11,19,94,32,5,33,17,39,16,6,41,94,20,20,11,20,9,20,94,11,15,11,19,14,18,7,48,75,94,86,38,20,18,35,20,68,66,20,16,16,94,12,41,38,13,30,52,40,13,36,13,56,20,18,74,54,35,14,20,20,8,19,94,36,9,4,10,16,56,88,30,51,20,44,25,20,38,16,29,20,56,11,11,94,20,20,20,17,94,60,19
94,94,44,22,94,49,11,11,9,5,94,11,11,36,20,14,20,94,20,20,94,27,94,39,20,19,94,36,8,35,12,11,35,94,11,40,21,8,94,94,15,68,12,63,20,92,94,54,20,20,8,11,15,36,22,11,20,94,31,3,94,16,25,15,11,22,94,20,20,11,20,8,20,94,11,20,20,17,6,18,9,45,64,83,86,23,20,20,26,20,94,66,19,13,94,19,15,94,38,20,24,36,40,8,36,13,27,16,11,40,29,22,20,20,44,9,20,94,32,11,16,10,20,63,94,13,12,19,44,94,19,28,20,57,20,67,14,11,94,20,13,20,6,94,38,19
70,94,94,53,31,61,29,11,20,11,92,11,11,36,20,8,20,80,20,20,94,28,7,43,10,20,94,54,94,94,11,11,19,42,12,40,17,9,45,60,26,94,20,63,6,51,23,34,20,19,11,11,22,34,22,11,20,29,34,5,94,12,17,17,6,33,94,19,20,11,20,11,20,46,11,18,20,20,24,19,8,94,57,85,19,5,20,20,74,19,12,94,19,12,23,21,20,92,38,14,25,48,40,10,36,13,44,20,28,85,94,31,4,19,94,8,6,94,22,11,12,8,17,65,99,10,23,19,44,94,19,40,17,30,20,94,11,11,94,20,19,20,28,94,57,20
70,65,51,76,35,60,19,10,6,11,90,12,11,36,20,11,20,78,20,20,67,26,58,36,20,28,94,54,94,91,27,11,16,27,11,25,16,7,38,94,94,68,30,63,8,77,22,54,19,20,11,6,31,30,22,11,20,29,33,5,42,17,56,19,11,50,94,20,20,10,20,11,20,25,10,20,20,20,5,17,10,94,46,70,86,24,20,19,58,19,58,58,20,11,28,94,20,99,38,20,13,9,40,9,36,13,29,20,28,94,97,20,5,15,62,8,19,94,36,11,24,11,5,55,95,8,26,16,44,30,17,21,18,36,20,62,12,11,94,19,14,20,18,94,18,19
40,94,97,44,35,69,94,11,20,11,87,11,11,36,20,27,20,82,20,20,94,19,47,15,20,16,45,54,9,94,27,10,13,12,12,27,14,11,25,94,11,94,19,54,9,93,94,54,19,20,8,5,25,13,22,11,20,29,17,4,40,16,48,19,8,51,17,13,20,9,20,8,20,25,10,20,10,20,13,16,15,50,58,54,86,6,19,19,32,13,14,93,20,13,20,20,13,45,38,20,23,14,29,6,36,94,19,20,18,23,52,15,15,19,31,9,19,14,35,9,8,11,12,60,19,17,47,16,14,41,20,39,19,49,20,42,17,11,94,20,14,20,17,25,34,17
70,63,12,72,28,88,94,11,10,11,74,11,11,36,20,20,20,79,20,20,94,11,53,6,20,4,94,54,94,37,11,9,24,36,12,40,13,11,26,94,12,69,6,64,13,90,21,54,20,20,8,11,23,34,22,11,20,29,31,4,26,17,27,19,11,94,94,19,19,9,20,10,20,94,10,20,20,19,24,14,14,31,55,18,52,5,19,20,44,9,94,94,21,10,19,94,20,34,38,20,22,33,29,11,36,13,31,19,12,28,28,13,12,16,94,8,19,15,26,11,5,8,4,58,104,13,61,20,14,35,20,26,15,22,20,65,10,11,94,14,20,20,7,94,30,20
72,63,94,57,52,63,28,11,20,11,8,11,11,36,14,16,19,84,20,20,94,30,7,34,20,21,94,54,8,94,27,9,18,44,10,32,9,11,42,37,17,94,23,64,13,65,21,54,3,21,11,11,94,26,22,11,20,30,38,9,20,17,16,17,7,94,94,20,20,10,20,10,20,94,10,17,10,18,16,17,8,44,86,59,86,11,20,20,41,16,12,79,20,11,18,18,20,28,38,20,14,36,29,9,36,9,30,20,19,73,94,18,3,15,20,11,20,94,45,11,28,2,19,46,94,25,53,18,11,15,19,29,16,36,20,30,11,11,94,19,11,20,20,94,36,18
94,21,94,70,46,83,29,11,20,4,60,11,11,36,15,19,20,50,20,17,94,22,38,22,20,21,76,28,8,94,11,4,37,20,7,29,12,11,94,94,23,94,15,71,16,56,24,54,20,20,11,11,10,15,22,9,20,94,94,6,3,20,51,9,11,46,94,16,19,10,12,11,20,69,10,14,20,20,4,19,10,41,65,53,86,22,20,20,26,17,68,50,20,19,9,14,12,94,38,19,28,47,26,10,36,94,43,17,7,67,32,15,16,20,53,9,20,94,35,8,18,11,18,36,94,12,50,19,11,31,19,31,14,31,19,52,12,11,94,19,20,20,8,94,33,16
69,94,31,71,27,83,94,11,10,11,94,10,11,36,20,20,20,39,20,10,94,31,94,21,20,18,75,54,94,95,6,11,94,38,11,40,23,11,52,94,14,69,23,72,7,92,26,38,20,19,11,11,32,26,22,11,20,94,94,4,5,20,92,15,5,94,94,20,20,11,20,11,20,94,11,20,20,20,13,20,9,44,30,60,61,10,20,20,63,18,94,94,19,14,19,94,13,41,38,20,25,44,40,10,36,13,55,20,28,75,34,25,94,20,94,8,20,25,32,9,4,11,9,64,82,10,45,18,44,45,20,34,20,64,19,33,10,11,94,19,20,6,28,94,37,20
42,64,96,69,26,44,94,11,20,11,94,11,9,21,20,20,20,94,20,19,94,31,94,94,19,28,94,54,10,89,27,11,18,94,12,40,3,11,39,94,30,50,23,63,9,90,24,54,20,13,9,11,36,33,22,11,19,28,40,5,45,17,66,19,6,94,43,20,20,11,20,11,20,94,11,14,10,19,7,20,1,94,74,57,86,2,20,20,94,20,57,71,21,12,40,19,5,27,38,12,42,51,28,15,36,94,58,20,28,83,58,34,21,20,94,8,20,94,37,11,23,11,19,62,94,94,56,20,44,23,20,18,20,94,20,54,11,11,94,20,20,20,28,94,58,20
71,62,94,53,18,67,29,11,8,6,31,11,11,25,14,20,19,53,20,20,94,35,49,14,19,28,22,54,94,94,18,11,32,26,12,25,4,9,48,7,14,94,15,67,18,91,22,54,19,21,8,11,15,22,22,11,20,94,34,6,94,20,94,18,5,42,94,19,20,11,13,11,20,94,9,20,20,20,5,12,10,94,48,94,41,38,20,19,38,5,68,18,5,15,22,7,2,44,38,12,21,42,18,10,36,12,55,20,13,41,94,21,32,20,62,8,19,94,25,9,11,11,8,64,95,9,38,20,11,37,19,26,20,39,20,66,9,10,94,19,20,20,10,94,94,18
34,64,93,74,32,66,28,11,10,11,70,10,11,22,20,20,20,49,20,6,94,48,23,26,20,20,75,54,8,94,12,11,16,26,11,40,17,11,44,94,9,94,27,65,11,93,22,54,20,20,11,11,26,34,22,11,19,29,94,5,11,20,53,18,11,19,94,20,20,11,19,11,20,26,11,20,11,20,14,20,9,94,54,54,86,15,19,20,59,19,56,54,20,20,89,19,11,33,38,14,13,39,40,11,36,11,54,19,10,20,61,21,28,20,34,11,19,94,32,8,7,11,20,64,94,13,47,19,44,23,20,43,10,31,20,64,10,11,94,19,17,20,7,94,45,20
71,66,53,68,30,55,94,11,10,11,90,11,11,19,15,20,20,93,20,17,65,29,8,41,20,19,94,24,9,94,14,11,17,15,11,40,16,11,25,94,29,94,21,63,10,93,22,54,8,20,8,10,24,33,22,11,19,29,33,4,28,20,11,20,11,50,7,20,20,11,20,10,20,98,11,20,11,19,13,19,14,94,64,94,35,23,20,15,20,13,94,94,18,15,98,18,20,38,38,20,22,44,40,8,36,13,57,19,12,35,53,30,20,20,24,8,20,94,32,11,16,8,14,64,30,8,70,7,11,24,20,40,19,37,20,67,14,11,94,19,20,20,7,94,36,20
70,60,24,83,94,83,29,11,10,7,94,11,11,36,20,11,15,74,20,20,94,34,21,41,20,20,94,54,8,40,12,11,18,34,11,23,11,11,44,28,30,68,18,64,13,41,94,49,17,20,11,10,8,34,22,11,20,31,38,5,12,20,14,19,8,94,94,20,20,11,13,11,20,94,10,20,10,19,5,19,8,42,46,84,86,23,20,20,58,11,94,33,18,11,20,5,14,83,38,20,25,27,29,15,36,13,53,20,28,80,48,27,11,20,28,8,20,25,35,8,28,9,19,63,95,11,50,19,44,22,19,33,18,45,20,56,13,11,94,20,18,11,6,94,59,19
71,94,20,40,33,86,28,11,8,11,94,11,11,36,15,17,20,28,20,17,94,24,58,20,19,18,47,54,94,55,12,11,15,21,12,32,16,11,32,11,31,66,11,58,12,91,94,54,20,20,8,11,24,31,22,11,20,30,26,4,49,19,35,17,7,94,94,19,20,11,19,8,20,94,10,20,20,17,3,11,10,94,58,94,86,16,19,20,31,19,55,94,19,16,31,94,10,92,38,19,22,44,40,7,36,13,45,12,4,53,28,19,20,20,61,8,19,14,35,7,3,10,11,64,94,10,62,17,9,31,19,25,13,19,20,55,12,11,94,20,13,20,9,94,73,19
94,63,68,94,94,69,94,11,8,11,73,11,11,27,20,14,20,63,20,19,60,94,32,94,20,21,94,54,94,95,14,11,94,35,12,21,57,11,94,39,27,78,19,94,12,94,22,54,20,20,8,11,94,20,22,11,20,94,94,6,48,20,59,11,5,94,94,19,20,11,20,11,20,94,8,20,20,19,24,20,12,48,83,94,86,2,20,20,73,20,94,62,20,13,30,21,14,94,38,10,25,35,30,94,36,13,94,19,11,93,60,14,19,15,36,8,20,94,50,9,28,9,19,94,98,16,40,19,44,34,19,27,12,5,20,53,9,11,94,19,12,20,10,94,39,20
94,47,83,65,94,90,29,11,10,11,94,11,11,36,15,19,20,48,20,20,94,19,12,30,19,18,94,54,94,94,11,11,21,94,10,40,18,11,39,17,27,94,13,66,13,11,9,54,20,20,8,11,27,28,22,11,20,29,33,6,39,18,44,19,11,94,94,20,19,9,19,11,20,94,7,20,20,20,24,19,8,94,52,37,35,2,20,20,94,19,56,94,20,10,19,94,11,94,38,20,17,32,40,9,36,12,36,20,10,67,36,31,10,19,18,8,20,24,35,11,28,10,19,56,94,12,54,18,10,22,19,26,20,2,19,57,11,11,24,20,19,9,7,94,57,20
26,94,64,72,9,85,29,11,20,11,92,11,11,26,20,19,20,79,20,20,94,30,33,42,19,21,94,54,8,94,14,11,18,94,11,40,21,11,94,94,21,94,19,64,11,68,26,49,20,20,11,11,32,43,22,11,19,29,32,5,24,16,35,19,11,61,94,20,20,11,20,11,20,94,11,19,20,19,17,20,11,43,37,67,58,4,20,20,55,19,57,81,20,15,22,19,12,21,38,20,25,49,29,9,36,94,50,19,11,33,43,15,17,20,21,8,20,94,34,9,28,10,19,55,68,12,49,20,44,44,19,30,8,2,19,83,11,11,94,20,13,20,6,94,67,20
94,39,88,71,94,52,94,11,20,11,94,12,11,36,20,6,20,79,20,17,94,29,57,56,19,21,54,54,94,59,12,10,17,94,12,31,57,11,94,44,27,57,13,58,18,91,13,54,20,21,8,12,20,39,22,11,20,94,94,11,40,19,36,18,5,94,94,18,20,11,19,11,20,94,11,19,20,19,24,19,10,44,64,83,86,20,20,20,94,20,68,76,20,14,26,94,14,94,38,11,25,42,29,11,36,94,40,19,11,87,37,28,28,7,94,11,20,94,37,8,23,11,20,53,94,12,57,19,44,19,20,26,9,9,19,60,11,11,94,20,10,20,7,94,38,20
94,64,48,40,55,82,18,10,9,11,94,11,11,36,20,20,20,80,20,20,94,29,94,57,19,21,94,54,94,91,13,7,15,94,11,40,4,11,45,94,24,68,20,63,12,63,22,54,20,19,8,11,30,31,13,11,20,29,39,5,36,12,49,19,6,52,94,19,20,10,19,9,20,25,11,20,20,20,24,18,9,13,85,37,86,6,20,20,37,20,55,70,20,13,19,94,5,23,38,10,25,49,40,7,36,13,29,17,11,76,24,15,25,20,94,8,20,14,39,11,19,11,18,38,72,12,49,19,44,10,15,37,20,60,20,56,10,11,94,20,20,20,5,18,63,18
67,94,94,69,57,85,28,11,2,11,94,11,11,18,20,7,20,94,20,20,94,39,3,94,19,28,94,54,94,94,18,11,17,94,12,40,17,7,50,94,35,94,20,19,12,61,94,36,20,19,8,11,25,29,22,11,16,29,16,9,41,18,28,19,11,60,94,19,20,11,20,11,20,94,11,20,20,20,5,17,11,94,89,94,86,6,20,20,59,20,57,38,20,13,19,94,20,14,38,14,24,38,27,10,36,13,33,17,12,84,60,30,3,19,94,9,19,94,37,11,23,9,19,54,68,9,30,15,44,37,19,26,12,20,20,39,9,11,94,20,20,20,6,94,63,20
94,63,93,71,27,93,94,11,20,11,88,11,11,36,20,8,18,89,20,20,86,30,25,32,20,20,94,54,8,52,13,11,24,26,12,24,11,11,46,16,34,71,26,63,11,94,22,54,17,20,8,11,37,31,22,11,20,26,33,6,41,13,16,18,6,94,94,20,20,11,20,11,20,94,11,20,11,15,16,20,28,45,70,65,86,22,19,20,58,18,94,79,10,12,34,20,14,94,38,13,42,55,29,11,36,9,53,5,12,39,61,22,4,19,27,8,20,94,49,11,24,5,19,57,94,13,62,20,44,29,20,28,19,32,20,50,12,10,94,20,20,20,11,94,67,20
94,94,51,60,31,84,30,11,20,10,94,11,11,27,20,19,20,54,20,20,94,21,94,15,17,16,75,54,94,94,13,11,18,41,10,40,12,11,94,13,22,94,11,62,16,77,94,45,20,18,11,10,29,37,22,11,20,30,33,5,34,19,32,19,5,51,94,19,19,10,19,11,20,32,11,20,20,20,8,20,8,44,68,80,86,23,20,20,58,4,41,63,18,14,18,21,10,94,38,17,27,31,30,13,36,94,55,19,15,74,44,25,22,20,63,8,19,94,37,8,19,10,14,54,94,10,48,20,44,13,20,30,13,30,20,58,10,11,94,19,18,20,7,94,56,19
94,63,94,76,94,80,29,11,9,11,94,10,11,36,20,20,19,48,20,20,94,28,57,28,19,21,94,54,8,94,12,9,17,94,12,29,19,11,24,64,37,77,21,65,14,94,24,45,19,20,11,11,19,32,22,11,20,29,94,11,94,20,57,19,11,11,94,19,20,11,20,11,20,94,11,20,9,19,24,20,10,94,44,94,86,24,20,20,30,18,94,94,20,12,24,19,15,94,38,20,23,55,40,10,36,13,44,20,28,87,56,31,2,20,94,9,20,94,38,11,18,11,20,94,94,13,55,20,44,25,20,94,19,38,19,92,10,11,94,20,16,20,18,94,54,20
94,40,94,84,40,88,28,11,10,11,86,11,11,36,14,4,20,79,20,8,94,30,44,35,20,28,94,54,94,94,27,11,17,39,12,18,10,10,47,62,22,94,21,62,13,75,22,49,20,19,8,11,94,18,22,11,20,29,35,6,19,20,94,19,6,94,94,15,20,11,5,11,20,94,10,20,20,20,7,20,10,45,57,83,25,10,19,20,61,19,56,73,19,14,17,94,20,94,38,15,23,39,29,8,36,12,48,16,15,28,94,24,4,20,94,8,20,94,29,11,28,11,18,51,94,13,47,20,11,27,20,31,14,26,20,23,10,11,24,19,11,20,10,94,36,19
72,27,34,79,94,83,28,11,10,11,94,11,11,36,15,13,20,84,20,20,94,32,55,42,20,20,76,32,8,94,10,11,21,32,12,30,14,11,49,60,22,94,17,67,11,90,23,38,17,20,11,11,21,25,22,10,20,31,34,3,33,18,49,19,11,94,94,20,20,11,19,11,20,94,11,23,10,20,8,17,11,94,48,54,86,22,20,20,63,19,50,94,20,10,14,20,12,97,38,20,22,56,40,12,36,13,56,17,10,49,20,20,10,20,28,8,20,94,34,8,28,11,19,64,28,13,33,19,11,30,20,43,13,39,20,26,12,11,94,19,10,20,8,94,52,20
94,94,94,77,29,88,29,11,20,11,94,10,11,36,20,14,20,80,20,20,94,17,57,40,20,22,94,54,94,94,13,11,18,10,11,40,21,10,94,94,27,70,25,64,8,94,94,54,19,20,8,11,26,41,22,11,20,29,33,8,37,20,59,17,11,43,94,20,20,10,20,11,20,98,11,20,20,19,24,20,8,40,89,86,86,5,20,20,60,18,57,89,18,12,28,94,20,94,38,20,30,51,30,11,36,94,53,20,12,49,56,27,5,20,20,11,19,94,50,11,23,11,20,52,94,13,55,20,44,35,20,31,16,44,20,57,20,11,94,17,12,20,6,94,66,20
72,94,43,69,94,83,29,11,9,11,94,11,11,25,20,8,20,77,20,20,94,34,58,24,20,28,73,54,94,94,17,11,12,31,11,31,7,11,43,60,35,94,19,72,10,92,94,54,18,20,8,11,29,37,22,11,20,94,33,4,37,15,47,16,6,61,94,20,20,11,19,10,20,94,11,20,20,19,16,17,8,50,59,54,86,23,20,18,38,19,94,68,16,14,26,22,13,37,38,14,17,41,29,9,36,10,53,20,11,86,84,21,23,19,61,8,20,94,33,9,10,11,14,62,87,13,53,19,44,40,20,40,18,34,20,59,12,11,94,20,19,20,7,94,59,19
94,94,91,62,38,49,94,11,20,11,94,11,10,36,15,6,19,94,20,20,67,31,21,94,20,28,94,54,8,53,27,10,25,18,11,30,8,11,94,48,9,67,17,63,13,23,94,54,20,20,11,11,94,18,22,10,20,29,38,7,41,19,50,19,8,94,94,14,11,11,20,7,20,94,10,19,10,11,5,20,10,35,86,61,86,23,20,20,31,20,94,94,20,20,19,19,15,25,31,17,21,47,27,6,36,13,37,20,9,80,65,13,7,14,94,8,19,94,39,11,28,11,15,57,67,15,48,20,10,46,20,27,17,39,20,35,11,11,94,6,20,20,10,94,20,20
94,94,41,69,94,78,26,11,5,11,94,11,11,27,14,20,20,46,20,15,94,11,53,53,19,21,75,54,94,91,18,11,5,94,11,33,35,7,26,94,31,52,17,58,11,93,94,54,20,20,8,11,32,32,22,11,20,27,94,5,12,19,53,20,11,29,94,19,20,11,20,11,20,89,11,13,20,20,24,19,9,94,54,83,86,21,20,19,58,20,3,91,19,10,17,94,13,33,38,20,24,37,20,9,36,13,57,20,17,84,85,32,5,20,18,8,20,94,31,8,6,11,13,60,94,17,13,19,11,94,19,33,19,38,20,61,6,11,94,20,13,20,28,94,57,20
73,94,94,68,94,84,94,11,20,11,94,11,11,36,14,20,20,65,20,20,65,18,16,23,20,20,51,54,12,94,11,11,94,31,11,34,15,11,30,28,31,41,29,56,13,96,94,54,20,19,8,11,29,19,22,11,20,94,40,1,94,18,67,18,6,60,100,23,20,9,20,11,20,94,11,20,11,20,16,16,8,48,72,84,86,6,19,20,51,12,94,91,19,10,94,20,13,96,38,10,25,38,40,10,36,15,29,15,10,78,86,23,23,20,94,8,20,25,33,9,6,11,12,64,94,13,41,20,11,94,15,40,17,42,20,54,17,11,94,19,19,10,6,94,55,20
40,94,23,41,29,72,9,11,20,11,94,11,11,36,15,10,20,80,20,20,28,39,25,45,20,21,94,54,94,94,11,11,19,26,11,27,8,11,40,9,41,94,15,64,11,71,94,54,20,20,8,5,38,26,22,11,20,29,33,3,40,19,45,19,11,94,94,26,20,11,20,10,20,94,11,17,20,19,17,20,15,44,60,84,86,11,20,20,42,12,8,85,22,12,19,94,20,29,38,20,22,7,30,10,36,13,44,20,13,94,94,33,7,16,23,8,19,17,35,11,24,11,8,52,94,11,49,17,11,42,19,30,17,46,19,35,15,11,94,20,19,20,10,20,89,19
66,64,93,94,94,86,94,11,9,7,94,11,11,36,20,20,20,56,20,20,66,48,94,24,20,21,94,54,8,92,13,11,94,17,11,40,10,8,52,42,24,70,26,94,14,94,23,54,20,19,8,11,26,24,22,11,19,94,94,4,46,19,72,19,6,94,94,19,20,11,20,10,20,94,11,20,10,19,7,20,13,46,71,24,86,21,20,20,35,18,8,56,20,12,32,16,15,27,38,20,21,23,40,12,22,13,73,20,28,66,68,24,29,20,89,8,20,94,33,11,28,11,6,50,68,13,55,15,44,25,20,29,11,32,20,44,11,11,94,20,17,20,28,94,44,20
52,66,50,43,94,89,29,10,10,11,94,11,11,15,20,20,20,72,20,20,63,32,94,24,17,20,75,54,94,94,13,11,23,22,11,22,9,11,41,53,31,34,20,70,20,90,24,45,20,18,9,11,35,36,22,10,20,94,38,4,53,17,38,20,6,94,94,20,20,11,19,10,20,94,11,20,20,20,3,20,9,94,63,78,27,20,19,20,41,12,9,68,20,13,89,94,13,28,38,12,22,48,22,13,36,13,60,9,8,21,94,28,24,20,94,7,20,25,32,8,21,11,19,74,94,13,38,19,11,35,20,23,20,66,19,59,10,11,94,20,15,11,9,94,63,19
