Section676,Section798,Section715,Section835,Section714,Section719,Section718,Section3817,Section3934,Section3813,Section1235,Section3776,Section3778,Section791,Section3410,Section4586,Section394,Section3098,Section674,Section4186,Section397,Section4463,Section1230,Section700,Section3270,Section789,Section786,Section308,Section306,Section708,Section4634,Section3787,Section1401,Section781,Section3783,Section382,Section4473,Section3780,Section785,Section4233,Section540,Section783,Section975,Section852,Section698,Section732,Section737,Section738,Section4092,Section3836,Section3838,Section4129,Section1257,Section1132,Section4127,Section4126,Section3670,Section333,Section697,Section1250,Section730,Section695,Section970,Section3291,Section4141,Section1270,Section325,Section3847,Section3843,Section4139,Section4532,Section4135,Section4137,Section4016,Section3840,Section1421,Section322,Section4131,Section2350,Section4133,Section1281,Section754,Section999,Section758,Section4669,Section351,Section3695,Section4025,Section3175,Section4142,Section752,Section477,Section4145,Section349,Section1292,Section748,Section3748,Section3622,Section3985,Section3746,Section1842,Section583,Section740,Section584,Section1284,Section1285,Section778,Section379,Section775,Section776,Section779,Section537,Section1219,Section3915,Section4327,Section3757,Section4724,Section2782,Section1176,Section3750,Section4047,Section3753,Section4049,Section1212,Section652,Section2261,Section1172,Section2262,Section774,Section1294,Section4288,Section496,Section3353,Section2781,Section4166,Section768,Section3807,Section3806,Section3927,Section3644,Section4334,Section363,Section3367,Section367,Section760,Section640
69,39,46,76,27,90,16,93,14,98,61,98,94,74,74,99,97,62,98,99,70,33,22,36,85,68,63,56,11,68,59,99,16,26,99,85,17,90,42,43,28,63,12,66,63,99,21,83,95,88,83,99,26,36,61,99,94,31,37,19,43,97,66,98,54,65,45,98,93,99,87,64,101,54,94,99,55,98,37,82,38,48,90,88,36,12,100,99,34,95,27,86,63,99,21,22,38,34,58,74,60,18,73,11,57,14,42,99,77,60,65,22,26,99,99,73,99,19,42,74,56,99,98,65,71,18,9,99,25,27,99,37,64,7,97,64,71,99,12,94,99,44,23,15,56,99
75,39,56,81,26,61,31,72,37,76,61,93,99,64,74,99,97,69,98,99,60,23,32,27,99,65,35,56,10,97,46,99,18,41,88,60,28,75,47,29,32,63,20,67,43,27,23,80,99,72,84,86,20,27,61,99,99,35,32,31,42,99,57,85,54,19,50,87,99,99,90,89,101,54,84,92,51,98,28,99,32,41,43,57,36,17,100,99,82,57,6,74,96,74,15,13,60,25,58,74,57,37,31,10,57,14,51,99,47,88,51,11,30,45,59,99,99,18,42,80,73,99,67,66,62,13,46,99,25,33,99,19,99,54,99,47,56,99,12,99,88,44,36,20,50,97
69,39,51,72,34,49,32,93,32,88,98,99,94,26,74,58,99,62,98,97,60,35,17,36,90,68,63,56,9,57,33,99,27,42,95,73,6,98,42,65,29,76,11,70,54,46,21,80,95,88,69,99,25,29,61,99,94,31,35,28,30,99,38,99,51,41,50,99,93,99,87,89,101,37,91,80,47,99,59,68,32,48,44,37,36,9,100,99,63,31,60,52,99,56,19,22,34,34,58,64,57,42,43,14,61,14,38,84,79,88,36,24,19,87,40,79,97,27,44,74,55,94,63,65,71,12,36,99,25,41,95,34,70,26,97,56,70,99,12,98,70,56,66,15,59,98
76,68,66,74,43,69,25,87,51,78,61,99,99,64,74,57,97,36,98,99,60,37,22,14,92,60,63,56,8,99,44,99,7,25,97,82,10,79,50,29,23,70,22,66,79,96,24,80,95,99,71,31,14,33,61,98,99,30,34,25,44,99,61,98,48,43,50,99,93,99,70,89,101,54,91,70,56,98,76,99,52,42,77,59,36,59,100,98,36,95,27,64,63,81,36,13,68,31,58,70,52,15,74,21,57,14,43,99,44,74,58,18,8,99,37,74,88,19,34,74,47,84,96,81,71,13,32,99,25,29,95,30,71,34,99,46,45,100,12,94,99,44,35,15,47,97
75,24,52,73,47,97,30,93,38,76,98,99,99,66,74,99,97,62,98,99,67,32,44,25,96,68,63,56,19,67,69,93,22,23,99,59,36,98,44,10,30,63,10,67,24,98,21,91,99,88,75,91,22,48,61,99,99,31,35,20,54,95,65,99,39,43,60,99,99,99,99,99,99,54,99,99,51,95,20,68,36,41,69,57,44,38,99,98,43,57,27,60,97,98,34,8,38,30,58,54,63,22,55,12,57,14,60,99,49,56,27,34,26,99,66,71,97,19,39,74,47,96,55,69,71,10,60,89,25,34,99,27,71,59,97,76,62,99,12,94,99,44,36,15,58,99
75,49,53,74,36,67,30,99,32,76,96,99,99,64,74,99,97,62,98,99,60,34,34,14,99,68,63,66,10,99,43,99,12,32,99,84,24,98,44,29,27,73,19,66,53,56,21,80,95,99,72,75,31,21,61,99,99,27,39,25,38,82,96,99,73,46,50,99,99,99,87,89,101,99,85,99,51,95,56,99,29,45,60,54,48,57,100,98,55,65,37,66,81,67,21,22,74,46,58,74,60,35,41,11,57,13,45,99,47,52,51,17,39,99,65,73,99,26,41,74,50,84,72,70,97,16,41,99,26,34,99,33,58,31,97,54,63,99,12,94,96,57,36,15,99,97
67,65,53,77,30,93,31,93,32,76,61,95,94,64,74,53,97,82,98,97,68,33,60,25,99,68,80,56,10,68,46,93,19,25,99,59,60,92,51,43,43,63,22,71,87,61,13,80,99,99,75,99,21,37,61,99,94,30,34,36,30,98,40,86,54,36,50,99,99,99,97,89,101,94,98,99,51,99,28,90,47,41,47,89,36,21,100,97,68,57,27,60,99,98,26,13,60,25,58,99,71,49,55,15,57,13,53,83,60,72,44,26,16,99,20,99,99,19,21,78,61,99,74,62,94,15,53,61,25,32,99,45,75,29,99,33,50,100,12,94,80,44,35,15,96,99
69,32,76,78,29,59,31,93,32,76,30,98,80,64,74,22,97,51,98,99,60,25,41,40,96,74,80,56,9,97,45,99,20,25,99,61,23,99,28,29,28,72,17,65,59,30,24,80,99,88,71,99,28,44,61,99,94,30,36,32,33,99,96,99,54,66,50,99,93,96,87,89,101,54,99,56,54,95,50,99,29,53,98,57,36,37,99,99,36,94,27,84,63,71,29,20,70,34,58,74,72,51,73,11,57,13,40,80,35,95,29,20,5,82,19,71,99,19,19,74,42,84,61,71,71,13,56,98,23,21,99,42,39,35,97,69,51,99,12,94,64,44,27,15,48,97
69,39,99,86,31,96,25,99,32,76,48,98,94,48,72,43,97,91,98,99,68,30,39,23,99,70,63,56,10,68,48,99,21,32,97,85,13,79,50,29,32,63,46,67,55,85,21,63,99,99,72,99,27,42,61,99,94,31,35,48,36,99,53,86,51,65,50,99,93,99,87,97,101,54,90,92,51,99,28,99,54,31,95,74,43,31,99,99,48,48,12,65,43,85,28,13,38,34,58,70,53,49,65,10,57,13,52,84,38,99,58,21,25,99,20,77,98,19,26,74,80,99,72,63,71,16,62,99,26,43,76,27,92,35,97,64,51,99,12,98,99,44,20,15,67,99
77,39,56,77,24,57,25,93,46,99,78,99,90,64,74,99,97,96,98,97,60,33,19,48,99,69,63,56,10,68,46,93,29,25,76,67,31,76,44,45,30,63,19,67,67,21,21,77,95,99,84,99,29,28,61,99,99,30,35,29,30,99,54,99,54,43,50,99,99,82,99,89,101,54,89,99,51,83,28,97,21,41,69,57,36,42,100,98,36,95,18,60,94,98,14,13,38,33,74,74,49,49,55,7,62,14,60,99,42,95,44,28,16,88,34,73,79,18,16,74,83,96,76,68,71,22,25,89,26,42,95,31,52,33,97,59,59,99,12,94,93,44,32,21,41,97
77,68,47,83,32,68,25,93,37,76,87,99,94,64,74,81,99,30,98,99,60,18,22,19,99,65,63,56,10,98,45,99,19,25,75,61,12,79,46,54,14,71,15,68,60,97,23,80,99,99,78,79,16,19,61,98,99,31,34,33,38,83,42,99,52,61,50,99,99,87,85,89,101,54,92,99,51,99,49,80,30,50,51,74,39,43,100,90,33,57,20,98,99,75,32,22,72,31,58,63,49,36,74,12,57,10,59,84,42,60,56,15,28,85,97,83,97,18,41,74,80,97,99,64,71,12,64,89,25,26,95,38,82,43,97,54,49,99,12,94,83,44,30,15,38,98
72,67,53,74,36,36,30,94,40,99,87,99,91,64,74,60,97,62,98,99,60,41,19,5,99,56,63,56,10,68,45,93,22,41,97,61,29,77,46,29,40,63,22,66,57,96,23,80,99,99,75,99,15,35,61,99,60,28,32,30,58,99,44,98,54,49,50,78,99,99,19,80,101,99,99,99,51,99,28,99,16,41,45,57,33,54,99,98,40,57,63,71,85,66,91,13,38,9,58,99,45,44,73,15,61,14,77,70,40,65,44,30,2,85,33,69,54,19,25,74,80,71,68,75,71,8,27,71,25,26,99,43,71,59,99,99,47,99,12,98,80,44,25,15,82,88
69,11,99,54,30,94,8,99,32,76,61,99,71,67,74,41,97,54,98,99,60,28,57,18,99,66,80,56,10,68,51,99,26,25,93,35,34,79,42,29,21,63,33,74,33,97,21,80,99,88,72,96,22,41,61,99,94,30,34,29,40,99,32,77,54,43,50,99,98,99,99,95,101,54,99,99,51,99,76,96,11,54,62,57,42,60,100,98,35,95,69,88,63,66,13,13,61,34,22,99,33,42,73,11,57,13,28,90,38,23,61,29,9,84,50,77,99,19,43,78,79,82,70,65,71,9,71,56,25,25,99,43,71,59,97,70,70,100,12,94,71,44,24,15,41,99
69,39,41,73,32,92,34,93,42,76,61,85,98,51,74,39,99,28,99,99,60,41,22,13,98,57,63,56,10,97,47,99,22,25,99,74,25,79,59,60,36,72,19,68,60,97,21,38,95,88,84,84,13,39,61,98,94,30,35,36,42,98,49,99,54,48,50,99,99,99,30,93,101,96,88,81,51,99,28,99,36,41,73,57,46,62,99,98,22,79,58,60,99,66,21,13,75,24,58,99,52,50,55,17,57,15,68,99,49,91,38,17,6,99,32,74,98,16,44,74,75,71,72,69,26,22,62,99,26,39,95,18,92,46,97,71,58,99,12,94,59,44,37,15,57,99
69,39,55,76,33,74,30,93,39,74,61,99,88,64,74,30,97,85,98,99,49,20,58,47,99,73,63,56,9,97,40,99,14,26,99,75,16,85,49,44,30,72,27,67,50,45,21,44,99,77,73,99,26,25,61,99,94,31,22,29,39,83,60,86,73,43,50,99,99,98,99,89,101,54,99,80,54,99,65,99,29,18,43,20,77,18,99,98,63,97,61,50,99,55,24,19,70,34,74,99,57,38,74,14,62,12,32,99,49,28,73,19,14,93,33,93,97,19,31,74,84,99,99,69,71,17,51,99,33,41,99,33,99,39,97,52,61,94,12,94,75,44,37,21,55,99
78,49,99,68,31,76,30,93,16,99,61,98,99,64,74,47,97,87,99,99,67,28,20,36,99,66,63,56,10,67,43,99,25,21,99,82,22,79,45,42,16,63,18,48,60,63,27,80,97,98,75,47,29,20,61,99,94,30,36,29,44,93,20,98,56,58,50,76,70,99,99,99,99,54,89,90,51,76,52,99,35,47,84,91,36,48,99,99,63,88,51,99,81,66,28,22,38,34,58,71,53,28,36,9,57,14,53,53,59,69,50,11,2,80,25,82,99,19,43,74,72,58,98,56,77,32,31,89,25,31,95,45,88,50,97,58,65,99,12,90,68,44,29,15,30,97
45,39,99,74,61,17,25,88,42,76,61,98,96,64,74,23,99,85,84,99,60,35,21,37,85,68,63,56,22,68,46,99,19,40,99,39,34,79,46,66,3,73,15,66,60,76,25,80,89,99,72,99,27,6,61,99,99,31,37,23,41,86,43,99,51,44,73,46,71,99,87,99,101,98,83,92,51,99,67,87,34,46,82,36,36,34,99,98,49,94,61,84,63,50,22,20,65,26,58,71,52,35,73,13,57,12,52,84,49,28,44,8,2,88,20,73,99,19,45,74,29,99,81,56,72,14,18,86,26,45,95,28,98,39,99,22,62,96,12,98,61,44,19,15,12,99
75,68,20,57,36,61,30,92,32,76,61,87,99,64,74,57,97,91,98,99,60,31,22,46,99,71,63,56,9,68,43,99,17,28,97,61,28,88,44,29,12,63,15,67,57,92,24,91,95,99,84,89,17,22,61,99,99,31,35,44,48,99,52,88,54,14,50,89,99,99,99,94,101,54,99,99,53,99,68,99,30,41,39,66,36,36,97,99,47,95,27,73,98,66,28,20,38,30,58,97,30,18,50,8,57,14,47,84,42,25,26,20,6,99,37,69,99,17,25,74,47,99,97,71,71,13,12,99,32,33,99,27,99,60,97,56,40,90,12,94,71,44,16,15,34,78
75,65,53,72,48,66,17,99,49,99,86,98,99,64,74,73,99,85,73,99,60,36,41,44,96,74,80,56,21,68,48,99,14,27,93,67,24,80,48,6,21,63,17,62,34,96,22,80,99,56,72,28,27,39,61,97,99,30,35,45,36,70,42,90,54,47,99,99,99,99,99,95,101,36,98,84,51,99,22,90,35,50,53,57,34,22,99,99,42,95,27,70,63,61,14,20,59,39,58,74,58,54,71,10,61,14,60,99,39,88,44,24,27,99,64,98,97,19,39,81,60,95,87,68,99,6,16,73,25,31,99,28,83,39,97,60,63,95,12,98,64,44,40,15,44,96
69,59,22,76,29,47,25,92,32,99,61,99,98,64,74,57,97,34,98,99,64,29,22,16,99,62,63,56,10,97,43,99,19,32,97,61,26,99,42,29,31,79,10,67,49,99,25,91,95,88,75,99,31,37,61,99,94,30,34,15,41,99,74,88,54,43,50,99,99,99,87,89,101,54,95,96,51,95,26,72,25,41,69,74,52,45,100,98,61,95,72,77,63,66,18,13,68,34,58,99,51,53,48,9,57,14,30,99,48,92,42,22,28,85,43,68,97,19,34,74,11,99,40,72,71,11,64,97,25,11,99,29,39,15,98,72,52,99,12,99,94,44,24,15,62,87
75,55,99,74,29,66,30,99,50,63,61,98,99,80,74,99,97,88,98,99,60,36,64,43,96,66,63,56,9,68,49,99,18,25,99,83,22,90,48,29,32,63,21,67,46,95,15,80,99,88,75,99,21,33,61,99,99,31,34,22,30,82,63,90,54,43,50,99,93,99,87,89,101,54,87,99,55,95,62,99,29,47,89,74,36,11,98,98,36,95,27,58,63,55,19,20,38,31,58,54,60,52,73,10,57,11,54,96,42,95,30,20,32,99,65,73,99,19,41,74,25,84,52,67,71,33,43,89,25,30,99,37,71,34,99,65,60,99,12,94,85,44,33,15,65,97
69,39,63,71,33,78,28,93,39,76,61,98,91,64,75,99,99,93,99,97,60,36,61,47,86,63,63,56,10,99,46,93,17,25,97,48,22,99,58,52,32,82,23,69,54,97,21,46,99,99,73,99,29,27,61,98,76,27,34,30,6,99,76,90,51,65,50,91,93,99,97,89,101,54,92,71,51,95,28,99,16,41,93,57,27,10,99,99,36,95,15,60,63,53,22,13,78,34,58,74,49,42,55,12,57,13,60,84,66,63,58,27,30,99,74,99,97,19,33,74,74,99,54,67,71,10,48,99,25,41,99,26,85,43,97,73,38,98,26,94,80,44,69,15,62,97
69,39,53,79,22,95,32,93,50,99,42,99,94,64,74,57,97,89,98,99,60,32,33,35,96,73,63,56,10,98,41,99,19,25,99,61,4,79,60,29,36,69,27,67,94,61,21,54,99,99,75,84,28,26,61,99,94,30,38,29,44,95,70,99,51,57,50,75,93,87,87,99,101,92,95,92,51,96,59,99,31,40,66,78,36,21,99,98,31,13,27,86,99,98,34,13,17,34,58,55,51,53,62,10,57,14,49,99,42,45,93,20,28,34,62,73,89,19,52,74,47,99,56,15,71,14,24,89,25,27,99,37,73,15,97,54,58,99,12,94,99,44,24,15,73,99
70,66,99,69,57,53,30,93,32,64,76,99,99,44,75,79,99,62,98,99,60,38,44,52,86,75,63,56,9,97,51,70,23,25,99,68,5,66,55,31,38,71,39,68,57,66,26,80,99,99,73,99,23,30,61,99,98,31,34,35,27,85,97,86,48,43,50,99,93,99,99,89,101,54,99,99,55,95,27,99,35,23,68,54,36,21,99,98,66,57,27,28,13,80,19,6,18,31,58,70,62,47,39,21,57,12,99,99,67,99,91,34,37,99,67,95,97,19,41,74,47,84,98,75,71,13,27,99,26,14,99,21,99,41,99,73,64,99,12,94,66,44,75,15,75,99
76,39,99,74,33,71,42,93,41,76,61,99,91,64,74,64,97,43,98,99,67,27,22,8,99,58,63,62,9,87,39,99,19,26,93,57,17,79,37,42,25,70,34,68,47,39,18,83,95,88,75,99,22,30,61,99,99,30,32,50,36,91,59,98,54,43,50,75,99,97,99,89,98,95,79,92,56,99,24,90,38,41,83,57,36,29,100,98,61,14,27,60,29,66,14,23,38,29,82,69,51,52,33,13,57,12,59,84,49,79,69,9,22,58,37,77,97,15,40,74,47,99,70,66,71,32,58,89,32,35,95,27,75,32,85,66,66,99,12,94,99,44,37,15,38,99
75,68,75,79,43,61,30,93,51,76,86,92,99,74,75,98,99,92,98,97,60,39,23,49,99,72,63,56,18,42,58,93,31,34,97,79,10,99,47,64,22,73,25,70,82,95,24,80,99,88,76,99,18,38,61,93,80,34,33,37,44,99,33,99,44,43,23,99,99,99,99,97,101,54,93,99,51,98,57,99,34,52,61,57,36,12,99,98,40,95,65,97,65,53,35,20,33,33,58,70,60,27,70,12,57,14,54,86,48,63,49,19,18,95,28,77,97,18,33,74,47,96,99,70,99,22,43,96,26,45,99,39,68,9,97,30,61,99,12,81,99,44,26,15,50,95
75,39,99,72,45,62,30,99,51,99,92,98,95,73,74,57,99,83,98,97,69,40,35,36,99,68,63,56,12,56,48,99,20,27,96,74,17,63,57,52,27,62,27,63,55,75,23,80,99,99,74,99,27,22,61,99,99,31,35,44,27,99,33,95,43,65,50,99,93,99,99,64,101,54,98,99,51,99,12,99,38,51,92,57,34,10,99,98,45,95,42,69,63,60,29,5,63,28,58,54,51,45,71,10,62,14,56,99,43,75,64,20,8,77,49,80,97,19,42,78,79,99,30,70,71,21,17,89,25,18,98,39,71,14,97,61,58,99,12,94,99,44,79,15,59,99
75,68,99,78,30,71,30,93,21,97,61,89,99,64,74,24,99,62,98,99,60,35,22,25,99,68,78,56,20,68,46,93,17,25,99,58,17,63,46,65,30,63,30,66,66,56,24,46,95,90,75,96,14,20,61,90,96,31,34,39,58,99,44,98,49,28,61,91,99,99,93,97,101,54,99,92,51,99,18,99,33,43,57,20,36,40,99,98,34,95,15,62,63,55,40,21,80,29,58,56,55,55,55,9,57,14,55,99,51,47,44,32,4,85,37,97,99,19,39,99,41,99,70,68,71,16,25,99,25,26,98,17,50,45,97,39,53,99,12,94,99,44,37,15,99,99
69,68,31,84,18,94,30,93,32,98,61,99,99,40,74,57,97,72,98,99,60,55,61,22,99,73,80,56,22,68,56,93,29,25,99,61,17,98,62,29,17,63,28,59,51,96,24,83,99,88,75,99,34,51,61,99,94,31,34,22,46,96,62,86,54,64,99,99,99,97,87,89,97,54,74,91,51,99,15,99,35,41,44,57,16,61,99,99,33,99,26,60,63,66,57,20,38,34,58,74,60,39,55,10,57,13,56,99,40,53,90,25,8,60,20,83,89,19,35,74,54,99,74,68,71,13,60,98,25,31,99,27,62,6,97,52,66,99,12,94,99,44,25,15,61,99
69,36,83,88,63,93,25,99,50,99,61,98,94,74,74,41,99,72,98,92,60,33,42,26,99,68,63,56,10,48,60,69,16,19,99,79,40,79,51,63,31,73,17,66,59,38,23,84,88,88,74,99,34,31,61,99,94,31,34,99,29,83,53,98,54,52,50,99,99,99,99,99,101,99,98,57,51,99,74,99,52,54,76,57,36,14,99,99,34,96,59,74,99,60,27,22,38,94,58,99,52,42,75,13,57,14,43,79,53,41,42,21,10,77,38,99,99,19,48,74,47,99,96,57,98,17,75,99,25,28,95,41,70,8,97,65,65,99,12,94,99,44,35,15,75,99
74,22,70,79,40,86,21,93,32,76,75,99,99,64,74,65,99,91,98,79,60,31,44,42,98,70,63,56,10,68,44,93,18,34,99,61,31,98,47,62,24,63,25,67,50,95,17,80,99,92,72,81,30,21,61,98,94,32,42,36,9,87,38,86,74,53,50,99,93,87,99,99,101,54,88,92,51,99,28,99,34,41,47,57,39,18,100,99,40,80,59,60,99,72,22,22,77,96,58,99,56,31,55,10,57,14,44,99,42,68,44,21,21,80,41,79,99,19,36,74,81,99,91,68,99,9,56,82,25,36,77,22,73,41,99,63,57,99,12,94,99,44,24,15,50,99
73,21,45,90,28,77,25,99,32,86,61,99,99,64,74,99,97,75,98,99,60,31,62,24,99,64,63,56,10,97,42,99,18,14,88,61,38,79,45,29,16,72,15,68,33,31,28,80,90,88,50,89,38,36,61,99,94,30,35,25,36,99,53,87,52,43,99,99,93,99,87,99,101,54,98,99,51,99,17,99,54,45,80,62,36,14,99,98,26,57,64,59,98,66,9,3,66,99,58,74,49,34,66,7,57,13,31,84,41,99,60,22,21,99,24,84,97,19,45,77,21,98,39,63,29,13,61,99,25,30,23,35,81,42,99,54,56,99,12,99,72,44,30,15,55,99
75,67,46,79,33,93,31,93,50,34,61,99,94,74,74,99,99,84,98,99,60,37,22,61,83,73,41,56,10,97,58,93,25,38,99,61,62,79,50,65,26,72,5,61,61,95,26,80,95,88,75,60,27,35,61,98,99,31,34,28,44,83,49,99,54,46,50,89,99,99,99,79,101,96,91,99,51,99,13,46,29,41,68,57,36,28,99,98,39,57,60,70,99,98,30,13,74,30,58,70,52,7,55,9,57,13,38,84,42,59,18,18,25,99,37,67,99,19,43,74,47,99,97,68,71,10,62,90,25,33,98,27,71,24,99,63,60,99,12,98,94,44,30,15,63,96
69,39,64,49,33,90,33,93,32,64,61,99,99,64,74,99,99,41,98,99,60,19,50,27,90,70,63,56,9,68,45,93,18,25,99,34,23,79,42,29,21,63,14,67,58,95,27,80,99,88,75,51,17,35,61,90,94,31,34,26,50,85,42,98,39,12,50,99,93,99,99,73,101,44,95,92,55,83,67,60,31,46,80,88,27,43,100,79,14,58,60,43,63,72,53,21,38,34,58,54,52,11,55,8,57,13,63,99,28,40,44,22,31,91,74,73,33,27,38,74,60,91,56,68,71,10,56,99,24,44,95,33,65,24,97,62,61,99,12,94,99,55,30,15,50,99
75,68,53,26,29,97,25,93,32,76,95,99,94,64,75,44,97,51,98,92,60,18,22,31,99,71,63,67,10,68,42,99,18,15,97,61,16,99,30,29,23,63,19,70,46,96,25,80,99,99,75,92,15,35,61,99,94,31,36,27,30,87,35,86,54,64,50,99,99,89,61,73,101,54,98,92,51,99,29,79,29,38,56,26,36,13,99,99,8,58,60,96,77,51,41,22,38,99,58,71,71,37,72,10,57,14,42,93,38,55,44,17,10,87,94,83,99,27,35,74,23,91,18,63,98,11,56,98,25,36,75,27,60,31,99,61,58,99,12,94,79,31,23,15,46,92
69,39,53,63,67,54,24,93,51,76,95,99,99,64,74,80,97,99,98,99,60,28,37,61,99,73,63,56,10,68,41,99,22,44,99,61,36,98,42,29,36,63,17,67,66,96,21,83,99,99,75,84,14,34,61,99,94,31,34,72,42,99,40,91,54,45,50,99,93,99,40,96,101,28,99,99,51,99,28,90,32,51,60,86,74,11,100,98,40,91,73,99,93,60,29,23,38,34,58,99,61,60,74,8,57,14,43,99,42,36,44,27,9,93,27,77,97,19,24,74,47,99,88,65,71,14,28,89,25,39,99,37,52,7,97,52,64,99,12,97,80,44,25,15,77,99
75,58,53,65,48,56,10,94,21,76,97,98,83,81,74,88,99,85,99,99,60,41,20,44,99,68,63,56,9,68,77,99,11,25,99,61,35,63,50,45,36,63,22,68,29,32,23,80,99,99,71,45,27,29,61,99,99,31,37,28,42,87,37,86,54,66,50,99,93,99,87,99,101,54,82,99,54,98,66,99,17,18,60,88,43,5,100,98,58,94,27,70,99,56,24,20,38,28,58,99,51,12,73,11,57,14,60,84,42,66,44,20,8,91,37,74,97,19,13,74,47,93,77,74,74,12,33,84,25,29,98,29,52,10,97,22,61,99,12,94,98,44,30,15,69,97
69,39,25,87,36,40,29,93,44,76,61,99,92,74,73,41,99,82,98,99,60,36,19,25,99,71,79,56,10,99,58,93,18,47,99,44,17,79,44,29,21,53,28,82,40,98,25,80,99,99,71,99,9,22,61,98,94,31,55,17,48,87,71,98,72,43,50,99,93,97,87,89,101,54,79,92,51,95,28,99,21,41,72,57,36,26,100,98,62,57,60,60,99,59,37,13,67,34,58,74,51,43,55,11,57,13,56,99,47,63,62,11,5,80,42,77,99,19,31,78,11,99,48,68,71,32,55,89,24,43,99,26,58,22,99,40,52,99,25,98,80,44,43,15,41,99
75,6,63,73,27,73,8,92,52,76,61,99,99,64,74,53,99,51,98,99,60,32,61,42,99,74,79,56,9,60,41,93,15,38,81,65,8,98,47,10,32,39,15,66,56,13,25,80,99,88,75,96,26,28,61,96,99,31,38,30,12,88,77,98,51,36,50,99,99,93,99,89,101,53,90,99,51,95,67,99,32,41,70,57,42,51,99,98,77,57,18,74,35,63,11,21,18,38,58,64,56,45,64,8,57,12,30,84,43,58,30,20,25,75,28,79,66,19,47,58,20,99,69,75,99,11,36,99,25,33,99,27,99,42,99,73,55,99,12,99,72,44,66,15,73,97
77,67,70,54,42,57,31,93,22,99,70,99,99,64,75,99,99,42,98,99,58,36,38,5,94,60,80,66,10,95,40,99,26,27,99,62,14,67,43,9,17,73,21,78,59,87,25,80,98,98,71,75,20,22,61,98,94,31,36,45,47,80,98,86,49,63,50,99,93,99,99,92,101,54,90,98,51,95,25,99,35,49,56,53,36,34,100,99,41,14,30,77,46,70,30,23,52,34,58,83,58,8,41,13,57,12,18,99,57,74,61,15,34,99,37,84,97,19,31,74,80,84,97,62,71,11,18,86,25,35,99,35,42,33,99,47,61,99,12,94,60,44,35,15,35,91
84,39,67,63,33,67,30,93,32,76,61,99,94,64,80,57,97,89,98,99,66,35,61,13,92,68,62,56,8,99,47,93,22,31,99,53,5,98,42,23,22,72,21,86,51,96,21,91,96,99,75,91,4,37,61,99,93,31,36,56,56,86,99,98,46,44,23,99,99,97,87,96,101,85,99,99,54,95,28,98,29,41,55,59,31,59,100,98,56,15,38,60,63,66,42,21,14,28,58,63,64,20,55,11,57,14,65,95,47,23,74,20,25,85,22,99,97,19,26,74,66,84,70,67,72,13,28,99,25,50,95,46,82,39,97,57,58,99,12,98,87,44,39,15,41,99
76,67,53,64,35,71,9,91,39,76,61,99,99,64,72,97,97,84,98,99,60,23,60,18,99,56,63,56,12,97,44,93,14,25,99,61,11,92,36,29,35,73,22,68,51,95,23,80,99,88,72,99,8,32,61,98,99,29,29,38,56,99,42,86,66,65,50,99,99,94,53,96,101,54,99,83,51,99,45,99,19,52,60,57,63,29,99,99,36,15,40,79,41,70,39,20,41,30,58,99,62,57,73,13,57,14,49,99,35,90,44,32,30,95,99,74,99,19,34,74,22,99,94,76,71,14,32,99,26,34,89,43,66,46,97,73,63,99,12,94,81,44,24,15,67,99
74,67,53,83,29,89,20,93,52,76,61,99,94,75,74,74,97,15,92,99,65,33,61,19,99,73,80,56,9,93,78,99,22,20,97,61,19,79,45,44,17,31,8,74,58,96,24,80,96,99,75,84,23,39,61,99,69,31,32,29,49,85,51,91,54,55,50,92,99,99,94,99,101,97,99,99,55,95,18,64,52,42,62,60,37,29,100,99,53,57,26,77,99,63,33,22,66,48,58,99,57,60,70,10,57,14,42,99,40,54,39,22,13,85,46,88,99,19,40,72,82,90,60,64,39,14,49,77,25,26,91,33,99,47,97,62,57,98,12,94,91,44,25,15,43,99
76,68,53,76,41,90,15,93,50,72,61,99,99,64,74,57,97,52,98,99,60,27,60,16,99,63,80,56,9,68,45,99,25,25,99,61,38,79,33,29,16,63,21,70,61,80,26,90,99,99,71,99,24,39,61,98,83,30,43,40,38,75,32,86,73,43,50,98,93,99,99,72,101,54,99,99,54,95,45,99,29,41,58,21,38,17,100,98,33,57,65,97,99,56,20,21,60,25,56,74,52,40,72,12,57,14,48,84,42,69,44,26,50,99,37,77,99,27,45,78,65,84,99,56,71,9,50,82,25,33,87,26,99,52,99,63,52,97,12,94,97,44,30,15,41,99
78,39,99,72,33,83,31,94,49,97,61,99,88,75,74,57,99,86,98,99,60,17,61,37,96,68,54,56,21,99,60,99,15,28,99,81,23,86,22,16,18,54,31,62,40,95,25,80,99,99,75,99,10,38,61,98,94,30,31,20,42,76,60,69,54,48,99,99,93,99,54,99,101,28,88,91,51,99,75,99,33,41,77,69,85,18,100,98,49,88,27,73,99,55,20,20,70,34,58,74,57,44,72,14,61,14,61,33,28,87,93,20,36,99,75,72,97,19,40,99,47,99,60,65,71,10,44,54,25,41,99,44,72,35,99,76,71,100,12,94,99,44,24,15,31,90
